,X20190815_UWPRQE_COPEPODS_01_ADJNSAF,X20190815_UWPRQE_COPEPODS_02_ADJNSAF,X20190815_UWPRQE_COPEPODS_03_ADJNSAF,X20190815_UWPRQE_COPEPODS_04_ADJNSAF,X20190815_UWPRQE_COPEPODS_05_ADJNSAF,X20190815_UWPRQE_COPEPODS_06_ADJNSAF,X20190815_UWPRQE_COPEPODS_07_ADJNSAF,X20190815_UWPRQE_COPEPODS_08_ADJNSAF,X20190815_UWPRQE_COPEPODS_09_ADJNSAF,X20190815_UWPRQE_COPEPODS_10_ADJNSAF,X20190815_UWPRQE_COPEPODS_11_ADJNSAF,X20190815_UWPRQE_COPEPODS_12_ADJNSAF,X20190815_UWPRQE_COPEPODS_13_ADJNSAF,X20190815_UWPRQE_COPEPODS_14_ADJNSAF,X20190815_UWPRQE_COPEPODS_15_ADJNSAF,X20190815_UWPRQE_COPEPODS_16_ADJNSAF,X20190815_UWPRQE_COPEPODS_17_ADJNSAF,X20190815_UWPRQE_COPEPODS_18_ADJNSAF,X20190815_UWPRQE_COPEPODS_19_ADJNSAF,X20190815_UWPRQE_COPEPODS_20_ADJNSAF,X20190815_UWPRQE_COPEPODS_21_ADJNSAF,X20190815_UWPRQE_COPEPODS_22_ADJNSAF,X20190815_UWPRQE_COPEPODS_23_ADJNSAF,X20190815_UWPRQE_COPEPODS_24_ADJNSAF,X20190815_UWPRQE_COPEPODS_25_ADJNSAF,X20190815_UWPRQE_COPEPODS_26_ADJNSAF,X20190815_UWPRQE_COPEPODS_27_ADJNSAF,X20190815_UWPRQE_COPEPODS_28_ADJNSAF,X20190815_UWPRQE_COPEPODS_29_ADJNSAF,X20190815_UWPRQE_COPEPODS_30_ADJNSAF,X20190815_UWPRQE_COPEPODS_31_ADJNSAF,X20190815_UWPRQE_COPEPODS_32_ADJNSAF,X20190815_UWPRQE_COPEPODS_33_ADJNSAF,X20190815_UWPRQE_COPEPODS_34_ADJNSAF,X20190815_UWPRQE_COPEPODS_35_ADJNSAF,X20190815_UWPRQE_COPEPODS_36_ADJNSAF,X20190815_UWPRQE_COPEPODS_37_ADJNSAF,X20190815_UWPRQE_COPEPODS_38_ADJNSAF,X20190815_UWPRQE_COPEPODS_39_ADJNSAF,X20190815_UWPRQE_COPEPODS_40_ADJNSAF,X20190815_UWPRQE_COPEPODS_41_ADJNSAF,X20190815_UWPRQE_COPEPODS_42_ADJNSAF,X20190815_UWPRQE_COPEPODS_43_ADJNSAF,X20190815_UWPRQE_COPEPODS_44_ADJNSAF,X20190815_UWPRQE_COPEPODS_45_ADJNSAF,X20190815_UWPRQE_COPEPODS_46_ADJNSAF,X20190815_UWPRQE_COPEPODS_47_ADJNSAF,X20190815_UWPRQE_COPEPODS_48_ADJNSAF,X20190815_UWPRQE_COPEPODS_49_ADJNSAF,X20190815_UWPRQE_COPEPODS_50_ADJNSAF,X20190815_UWPRQE_COPEPODS_51_ADJNSAF,X20190815_UWPRQE_COPEPODS_52_ADJNSAF,X20190815_UWPRQE_COPEPODS_53_ADJNSAF,X20190815_UWPRQE_COPEPODS_54_ADJNSAF,X20190815_UWPRQE_COPEPODS_55_ADJNSAF,X20190815_UWPRQE_COPEPODS_56_ADJNSAF,X20190815_UWPRQE_COPEPODS_57_ADJNSAF,X20190815_UWPRQE_COPEPODS_58_ADJNSAF,X20190815_UWPRQE_COPEPODS_59_ADJNSAF,X20190815_UWPRQE_COPEPODS_60_ADJNSAF,X20190815_UWPRQE_COPEPODS_61_ADJNSAF,X20190815_UWPRQE_COPEPODS_62_ADJNSAF,X20190815_UWPRQE_COPEPODS_63_ADJNSAF,X20190815_UWPRQE_COPEPODS_64_ADJNSAF,X20190815_UWPRQE_COPEPODS_65_ADJNSAF,X20190815_UWPRQE_COPEPODS_66_ADJNSAF,X20190815_UWPRQE_COPEPODS_67_ADJNSAF,X20190815_UWPRQE_COPEPODS_68_ADJNSAF,X20190815_UWPRQE_COPEPODS_69_ADJNSAF,X20190815_UWPRQE_COPEPODS_70_ADJNSAF,X20190815_UWPRQE_COPEPODS_71_ADJNSAF,X20190815_UWPRQE_COPEPODS_72_ADJNSAF,X20190815_UWPRQE_COPEPODS_74_ADJNSAF,X20190815_UWPRQE_COPEPODS_75_ADJNSAF,X20190815_UWPRQE_COPEPODS_76_ADJNSAF,X20190815_UWPRQE_COPEPODS_77_ADJNSAF
TRINITY_DN36490_c0_g1_i1|m.65118,0,0,1.1268,2.1082,0,0,0,1.0556,0.9858,1.0215,1.8364,0.9731,0,0,0,1.0902,1.0338,1.1041,1.006,1.8567,0,1.0736,1.0872,0.9897,1.949,0,0,0,1.0458,1.0144,0.9592,1.0118,0,0,0,0,0,1.0042,1.0003,1.0419,0,1.0053,0,1.0007,0,0,0.98,0,1.0338,0,0,1.0014,0.9542,0,0.9524,0,0,1.0602,1.8967,2.673,0,0.9648,0,0,0.7944,0,0.784,1.8461,0,0,0,0,0,0,0,0
TRINITY_DN36498_c0_g1_i2|m.65108,0,0,0,0,0,0,0,0,0,0,0,0,0.7674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6935,0,0,0.6248,0.6591,0,0,0,0,0,0,0.6516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6204,0,0,0,0,0.5804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN36507_c0_g1_i1|m.65200,0,0,0,0,0,0,0,0,0,2.3309,2.0953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8946,0,0,0,2.2682,0,0
TRINITY_DN36509_c1_g2_i1|m.65173,0,0,0,0,0,0,0,0,0,0,0,0,6.7685,6.0487,0,0,0,6.343,5.7793,0,0,0,0,0,0,0,0,6.1162,0,0,0,0,0,0,11.7815,5.8442,0,0,0,0,0,0,0,5.749,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1825,0,0,0,0,9.6505,0,18.2558,4.4187,9.0083,0,0,14.3095,14.5493,0,9.6384,0,23.6648,5.3271
TRINITY_DN36509_c1_g2_i2|m.65174,0,0,0,0,0,0,0,0,0,0,0,0,8.6732,0,0,0,0,8.1279,0,0,0,0,0,0,0,0,0,7.8373,0,0,0,0,0,0,15.0968,0,0,0,0,0,7.4344,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0113,0,0,0,0,0,0,0,0,0,0,16.9864,0,0,0,0,0,0,0,0,0,0
TRINITY_DN36515_c3_g3_i4|m.65217,0,0,0,0,24.5499,0,0,64.6788,10.9824,0,20.4591,21.6818,52.5011,0,27.966,36.4381,23.0341,0,16.8107,25.8557,67.2047,59.8038,0,11.0256,10.8564,18.0127,0,0,23.3029,45.2063,0,11.2719,22.8913,0,39.9808,16.9992,41.2876,11.1876,33.4322,23.2146,39.3767,27.999,24.984,27.8705,33.159,36.6511,43.6704,33.3811,17.275,45.2212,17.1415,16.7345,15.9461,11.9695,26.5256,23.5015,50.0085,41.3416,15.8477,14.8898,71.4846,42.9922,28.0707,23.2244,53.1015,38.5584,13.1015,35.9915,48.0396,36.9979,14.1068,28.8172,18.6905,22.1475,50.4789,15.4952
TRINITY_DN36515_c3_g3_i5|m.65218,0,0,0,0,0,0,0,0,11.0243,0,0,0,0,0,0,0,0,0,16.8748,0,0,0,0,0,0,24.1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3252,0,0,4.3838,0,0,0,18.8808,0,28.1427,0,0,0
TRINITY_DN36515_c3_g3_i6|m.65220,0,160.9961,0,124.2479,139.1513,0,0,0,132.7987,163.4038,146.8883,0,188.4684,0,0,0,156.6715,195.2102,143.9855,0,129.2831,0,109.8433,0,139.4801,0,0,125.4872,0,204.9872,0,0,0,156.0104,0,128.4712,133.7271,126.8249,126.3315,175.4434,221.0655,0,0,92.6775,200.4787,0,0,168.1844,121.8518,0,103.637,160.1959,136.5806,144.7341,120.28,168.7316,117.5807,124.9753,87.8302,150.0385,135.0608,170.5788,0,133.3937,0,0,165.0236,0,0,0,0,165.5165,0,142.2723,0,148.332
TRINITY_DN36515_c3_g3_i8|m.65225,0,0,80.524,75.328,39.3696,76.7763,50.8536,0,82.1894,36.4984,65.6189,104.3107,14.0323,75.2405,35.8783,0,61.5647,92.0503,59.9079,121.627,39.1903,0,64.745,58.9377,46.4267,64.1916,103.0862,63.3995,49.8266,0,68.5479,72.3052,73.4197,69.694,0,48.4639,25.2233,47.8429,23.8284,37.2282,0,95.7883,120.1976,35.7558,23.6337,78.3677,81.7045,59.4798,73.8753,48.3462,36.6521,47.7092,34.0962,38.3898,34.0304,0,11.881,25.2563,56.4762,95.5123,12.7374,68.9447,30.0106,39.727,37.8474,45.8034,18.6758,76.9575,68.4791,59.332,80.4353,36.9703,89.9193,35.517,68.6857,44.1759
TRINITY_DN36515_c3_g4_i6|m.65230,287.6212,134.1634,170.7664,239.621,187.8542,189.9552,175.2478,173.3048,155.6235,129.003,139.1574,135.1843,267.8235,212.749,145.8328,165.2279,182.7834,257.9563,184.2168,158.2771,103.8882,216.9433,226.5517,168.7347,166.1454,197.389,143.4653,174.7857,198.125,172.9579,169.597,198.0602,175.163,178.5908,200.7164,179.8596,187.2179,177.5549,195.8138,85.5287,133.9147,146.0049,212.4181,208.5243,150.359,214.6668,179.458,182.9005,150.1388,115.3432,213.7514,214.9998,174.7428,230.67,174.4059,199.8137,251.9587,261.109,191.6296,90.0231,175.579,255.8682,185.6257,157.9662,195.6401,194.2694,217.8311,163.2029,223.8855,225.4361,154.5866,202.54,180.097,131.8111,239.3001,181.5115
TRINITY_DN36515_c3_g7_i2|m.65236,244.4254,222.328,136.5276,104.4964,315.549,201.1771,164.6052,209.2889,162.8781,236.2792,0,117.9051,207.6359,231.9444,154.8431,204.1538,148.0329,158.0972,177.2913,102.2565,193.2997,177.3878,251.4833,207.1241,236.1476,296.8256,202.5876,199.3508,161.2807,201.134,0,211.751,158.4321,182.6192,135.531,134.4601,174.9512,188.0442,110.1839,126.2401,200.2248,188.2456,86.4579,88.1798,185.782,132.8716,237.4783,198.0276,204.9623,145.3112,112.9877,110.3051,220.7278,236.6893,146.8682,232.3648,230.7411,233.5735,135.7977,196.291,188.4758,159.4023,157.2734,146.96,175.0087,101.6628,94.994,172.8443,232.2112,192.0484,176.6704,216.5404,240.2356,262.7727,199.6384,245.1263
TRINITY_DN36524_c0_g2_i2|m.65370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0899,0,0,0,0,0,0
TRINITY_DN36541_c0_g1_i1|m.65465,544.4019,586.1374,718.1801,701.9202,545.0392,572.3326,802.1832,602.4982,815.8712,485.8554,803.6187,731.3039,874.1943,661.0415,573.1204,518.5725,629.3988,850.7397,631.6003,732.9929,584.2923,571.9413,527.4617,536.6397,463.5129,871.588,524.886,1083.6366,656.643,579.0223,802.9899,510.1273,703.6853,593.7564,1258.2822,706.4246,513.7204,630.5012,704.175,535.2164,605.2249,478.1641,650.6799,694.917,594.6016,479.8751,456.8023,598.5835,629.3793,646.7874,985.5612,619.2125,462.955,827.8746,634.2034,461.561,540.8932,514.3926,802.9156,610.2864,600.2311,532.3071,415.471,428.355,952.2066,1141.3958,1126.1896,684.9072,428.4393,1034.6503,1662.3074,669.3068,797.9853,642.9967,956.1195,608.6376
TRINITY_DN36541_c0_g6_i1|m.65469,165.5785,188.2616,66.5622,273.9753,91.1216,76.1572,113.4979,49.8843,128.1132,120.6802,249.5107,11.4966,0,111.9506,71.1779,64.4034,146.5636,65.22,344.6636,208.3888,90.7067,101.4735,102.7566,35.0775,80.5914,101.8782,76.6911,125.7763,86.4933,155.8068,226.6504,71.7221,24.2759,115.2199,157.4819,60.0914,75.0597,59.3213,70.9086,110.784,107.3786,142.5237,66.2379,106.4025,105.4938,181.3834,11.5779,94.4003,48.853,11.9891,109.0696,82.8178,22.5475,25.3868,202.5359,99.692,11.7852,87.6843,112.0415,126.3227,113.7125,91.185,0,98.5165,0,0,37.0505,119.9579,11.3211,49.0446,0,122.2406,9.9105,46.9741,0,21.9098
TRINITY_DN36541_c0_g6_i2|m.65471,239.0886,366.9868,410.8834,775.4839,169.169,302.4116,225.3438,357.9032,296.4049,241.782,757.7696,641.1997,150.74,269.4201,244.0976,167.3925,383.5828,430.8507,154.4525,682.9749,428.0132,206.0487,48.686,316.5652,211.961,413.7412,297.6107,279.2345,281.0088,272.5703,392.7287,511.3462,144.5952,293.2321,295.1794,338.4009,345.4714,507.5213,844.7109,353.2619,355.3237,501.6338,294.1079,851.4261,380.822,63.1391,244.5018,345.035,158.719,214.2328,360.9194,301.0991,274.7049,467.3838,341.1959,317.1425,536.0449,196.7016,515.6845,855.0228,246.2942,327.1112,521.1879,757.5019,548.8702,669.169,366.1362,643.6487,128.7348,393.0423,415.8311,26.4766,316.6155,114.461,411.0855,610.9872
TRINITY_DN36541_c0_g7_i1|m.65473,187.2712,154.8553,131.4024,130.606,152.5818,148.778,101.138,138.4847,136.5151,96.7843,113.7721,106.3866,85.8693,115.1067,124.4137,119.1943,113.0217,144.8468,161.3042,142.0907,111.9167,109.551,142.6323,158.6921,127.8465,133.5568,118.2798,147.4274,121.9635,133.0887,160.7977,140.1138,97.3451,142.1618,112.0997,126.0424,138.9165,87.831,109.3616,144.2826,110.4059,109.9064,122.5896,102.1087,122.9303,159.8546,121.4244,138.3128,150.6909,88.755,142.0498,116.7807,97.3691,133.123,104.1229,130.6908,109.0568,131.3706,124.4162,90.9188,116.9183,140.6335,110.188,85.0869,138.9622,128.933,91.428,114.3696,132.6996,78.6666,135.3594,158.3654,152.8479,94.182,126.0946,114.8903
TRINITY_DN36541_c0_g7_i2|m.65475,109.0663,99.2061,59.19,55.3706,90.0325,75.2469,105.9113,80.0931,40.2761,113.2759,91.1083,102.2328,41.2583,67.5965,41.0242,101.8138,78.4398,83.7726,29.3573,75.8572,57.6145,75.1955,82.4919,80.8692,79.6282,88.078,119.9763,12.4273,134.2935,65.1304,83.978,88.5811,83.9501,96.7663,83.7844,83.1224,86.523,64.4736,70.0611,30.4055,64.836,76.2776,52.357,70.0871,75.2794,89.6077,62.9176,104.931,78.4373,82.9205,11.974,58.4485,100.2509,112.8753,72.2638,110.813,75.688,80.4479,116.2375,78.0081,68.6604,106.9879,102.9446,53.5365,13.9101,31.4237,77.7912,113.1367,39.1504,38.7667,19.7082,96.6236,39.168,104.4286,76.9342,43.2959
TRINITY_DN36541_c0_g7_i5|m.65479,313.6792,328.5513,256.7821,257.3707,286.9608,288.551,234.5624,231.9618,216.6279,174.584,209.2515,308.8756,326.0172,359.9004,196.1345,310.5673,252.4151,251.6042,229.2475,204.0016,321.3608,218.4498,194.6667,169.1513,190.3493,210.5483,202.5214,233.944,204.2889,206.4107,242.0122,230.5733,234.1274,246.0584,175.2491,198.7021,232.6851,245.1949,227.9582,245.9132,205.4776,229.0937,328.54,203.6096,250.3199,365.9337,199.3978,186.965,201.9259,206.4786,225.4105,268.9605,170.8597,244.8419,217.0385,214.6147,194.8481,319.282,285.5813,181.2965,200.1901,345.4897,170.8935,176.4541,122.8464,181.534,191.4274,255.4255,163.7793,141.9024,137.4103,101.0522,218.4706,145.6198,127.3955,188.6678
TRINITY_DN36541_c0_g7_i6|m.65481,0,0,0,0,9.0176,8.7928,0,8.6392,16.1362,8.36,0,0,0,0,16.4359,0,8.4608,0,24.6995,15.1957,0,0,8.8979,8.0998,7.9755,0,0,17.426,0,24.9077,0,33.1231,0,7.9817,0,8.3255,8.6661,0,0,51.1628,16.53,32.9105,0,0,0,0,8.0205,40.8716,8.4606,0,16.7904,0,7.8097,0,0,8.6325,8.164,0,0,43.7542,17.5051,0,6.8739,34.123,19.5052,12.5895,6.4166,0,15.6852,13.59,0,59.2764,13.7307,0,6.7425,45.5332
TRINITY_DN36551_c1_g1_i2|m.65651,1.8885,0,0,0,0,0,0,0,0,1.6517,0,0,3.8101,0,0,0,1.6716,0,1.6266,0,0,0,3.516,0,0,1.7429,1.7494,0,0,0,1.551,0,0,0,1.658,0,0,0,0,1.6847,0,1.6255,1.8131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7144,0,1.4408,0,0,0,0,0,0,0,0,1.5495,0,0,0,0,0,0,0
TRINITY_DN36560_c1_g1_i11|m.65744,0,0,0,1.9672,0,0,0,0,0,0,0,0,0,3.9298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0465,0,0,0,1.8938,0,1.8689,0,2.0051,0,0,0,0,0,0,0,0,0,0,0,1.4354,0,1.7226,0,1.5494,0,0,1.5655,0,0,0
TRINITY_DN36563_c0_g1_i1|m.65988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9949,0,0,0,0.8821,0,0,0,0.943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7073,0,0,0,0.7635,1.5527,0.9515,0.7714,0,1.5153,0
TRINITY_DN36594_c0_g2_i1|m.65263,9.5585,13.0416,4.611,10.7837,6.7632,10.991,8.736,8.6392,8.0681,6.27,1.8788,5.9731,4.8212,6.4627,8.2179,2.2307,4.2304,2.259,10.2914,1.8995,6.7324,10.9835,6.6734,4.0499,1.9939,2.2055,4.4272,2.1782,6.4197,0,3.9252,10.351,6.3063,5.9863,4.1959,4.1628,6.4996,8.2188,4.0934,6.3954,4.1325,2.0569,2.2943,2.0475,0,8.9751,6.0154,2.0436,6.3454,4.1526,4.1976,4.0979,1.9524,8.7932,3.8973,6.4744,8.164,4.3387,5.8212,3.6462,4.3763,3.948,5.1554,1.7062,3.2509,3.1474,1.6041,1.8886,1.9606,0,1.7272,0,1.7163,4.0676,3.3712,1.8972
TRINITY_DN36606_c0_g2_i1|m.66245,0,0,0,2.8179,0,2.8721,0,0,0,0,2.4547,7.8043,0,2.8147,0,0,0,2.9516,0,2.4818,0,0,0,0,2.6051,0,0,0,2.7959,2.712,7.6929,2.7048,0,0,0,2.7195,0,0,0,0,0,0,0,0,0,5.8633,0,2.6701,0,0,2.7422,0,0,0,2.5461,2.8198,5.3334,0,0,0,0,0,0,0,0,0,0,4.9352,0,0,0,0,0,0,0,0
TRINITY_DN36610_c4_g9_i1|m.66355,9.4529,0,9.1201,8.5316,0,0,0,0,0,0,0,0,0,0,0,8.8243,0,8.9362,0,0,17.7547,0,0,0,0,0,0,17.2334,0,0,0,16.3785,0,0,0,0,0,0,0,0,0,0,18.1514,0,0,8.8759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2896,0,0,0,0,0,20.4977,16.749,0,0,20.004,0
TRINITY_DN36614_c0_g1_i1|m.66746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6094,0,0,0,0,0.6001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN36614_c0_g2_i1|m.66750,0,0,0,3.1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8067,0,0,0,2.4857,0,0,0,0,0,0,0,0,0,0,0,2.4382,0
TRINITY_DN36621_c0_g4_i1|m.66584,7.8666,28.6215,15.1792,28.3995,18.5535,21.7092,7.1897,21.3298,23.2398,30.9607,24.7391,26.2176,7.9355,17.7291,20.2898,29.3739,20.8895,11.1549,16.9395,34.3911,11.0814,25.31,18.3072,19.9982,22.9732,7.2603,25.5049,10.756,17.6111,17.0823,32.3042,23.8524,13.84,39.4131,10.3596,17.1295,28.5284,16.91,26.9507,10.5266,17.005,20.3137,18.8816,26.9607,33.4131,14.7728,23.1026,33.6369,10.4444,17.0879,24.182,33.7255,32.1366,21.7101,28.8672,21.3135,26.8756,28.5658,25.5506,36.0092,36.0162,32.4912,16.9715,30.8912,26.7542,25.9026,29.0442,18.6518,25.8174,33.5533,22.7438,27.8765,16.9503,20.0855,22.196,12.4911
TRINITY_DN36621_c0_g4_i2|m.66586,7.5707,0,0,0,0,0,6.9192,0,0,0,0,0,7.6371,0,19.5267,0,0,10.7353,0,0,0,0,0,0,0,6.9872,0,10.3515,0,0,0,0,0,0,9.9699,0,0,0,0,10.1307,0,0,0,0,0,14.2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2538,0,0,0,0,0,5.9834,0,0,0,0,0,0,0,0
TRINITY_DN36623_c0_g1_i1|m.66429,0,0,0,0,17.8689,46.4624,0,0,0,0,0,0,0,0,0,0,16.7656,0,0,0,0,0,0,0,0,0,17.5456,0,0,0,0,0,0,0,0,10.9983,17.1723,0,0,0,16.3775,16.3035,0,0,0,0,37.0836,0,16.7651,21.9431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7799,0,16.1203,0,15.0377
TRINITY_DN36623_c1_g5_i1|m.66432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0388,0,0,35.6678,0,0,0,34.2894,0,0,49.6395,0,0,0,35.5065,35.3459,0,0,46.5111,0,0,23.4113,0,0,0,0,0,0,0,0,35.0727,0,0,52.2134,12.5336,0,0,0,0,0,0,10.818,0,0,0,24.2525,0,0,0,0
TRINITY_DN36623_c1_g8_i1|m.66433,33.5486,15.2578,16.1837,15.1395,31.6501,30.8611,0,45.4827,42.4761,58.6837,52.7525,13.9763,0,30.2437,57.6866,46.9766,0,0,57.7935,40.0003,31.506,30.84,31.2299,42.6432,55.9851,0,31.0774,0,45.0637,29.1403,13.7768,43.5958,0,28.0142,0,29.2209,30.4164,14.4232,43.1013,0,29.0086,0,32.2098,28.7449,14.2497,31.5008,56.3006,28.6903,29.695,0,0,28.7658,54.8213,0,54.7156,30.2985,28.6541,30.4562,27.2415,25.5948,30.7197,27.7131,12.0631,11.9765,11.4099,0,0,26.5148,41.2889,0,0,29.7212,12.048,42.8294,0,53.2709
TRINITY_DN36623_c1_g9_i4|m.66437,0,14.2127,15.0753,0,22.1117,7.1868,14.2808,28.245,0,40.9982,18.4272,0,23.6435,14.0861,13.4339,7.2932,0,0,13.4588,6.2101,22.011,35.9096,0,0,13.0376,0,28.9489,14.2432,0,20.3583,12.8332,13.5366,0,26.0955,13.7181,6.8049,28.333,0,6.6915,13.9393,47.288,20.1746,0,6.694,0,29.3432,19.6666,0,0,13.5767,0,13.3978,12.7666,14.3743,6.371,7.0558,33.3644,14.1851,0,35.7626,0,0,0,5.5781,31.8852,25.7252,0,0,12.8203,0,28.235,0,11.2228,0,0,0
TRINITY_DN36623_c1_g9_i5|m.66438,52.4438,47.7026,37.9481,38.4577,52.5683,54.2729,23.9655,29.6248,33.1997,40.1343,30.9239,30.041,26.4517,26.5936,39.4523,45.8967,43.5199,30.9857,36.7022,39.0808,24.6253,42.1834,45.768,47.2179,43.7585,24.201,42.5082,35.8535,41.0926,42.7057,29.6122,42.5936,31.7168,27.3702,37.4095,39.9688,26.7454,33.82,33.6884,35.0887,34.0101,36.6776,37.7632,28.0841,44.5508,55.3979,41.2547,39.243,40.6173,34.1758,28.7881,28.1045,40.1708,30.1529,24.056,47.3632,33.5945,41.6584,29.2767,17.5045,42.0189,37.9064,30.643,30.4231,13.3771,10.7927,13.2019,41.4484,43.029,11.6504,11.8457,37.7494,28.2505,39.0551,27.7449,36.4324
TRINITY_DN36625_c0_g1_i1|m.66294,0,0,0,0,0,0,0,0,6.4186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.472,0,0
TRINITY_DN36629_c0_g1_i1|m.66633,22.6713,30.9326,17.0884,13.428,10.6942,18.2483,18.1304,21.1311,22.1262,22.9267,22.8376,22.4315,10.0056,15.9672,17.6643,12.566,20.0678,14.0648,28.6814,29.847,15.3029,14.9794,12.5308,12.0072,26.6016,13.7314,20.3451,12.2704,16.4954,17.8462,26.7663,16.5718,18.697,26.6222,13.684,15.4272,25.6933,18.8846,16.3839,22.7532,26.342,21.3441,13.6041,22.4603,28.8889,13.9699,14.862,22.4176,16.9317,17.2365,18.0453,19.4393,23.7332,15.6421,24.2652,14.0766,15.7331,13.5066,21.8609,28.1066,25.3008,24.5803,24.4558,24.2804,15.903,20.9956,19.0238,22.9575,13.3697,16.6203,12.8022,18.8296,14.2481,12.6626,14.9926,16.8746
TRINITY_DN36636_c0_g1_i1|m.66613,7.0425,9.929,7.474,6.3561,4.983,7.1262,8.6893,7.9564,5.6472,8.3152,9.1359,6.4546,8.5251,6.9836,9.0822,6.9029,4.987,7.3233,6.9759,10.3561,6.283,5.5028,5.9002,8.3549,9.6957,7.4747,6.85,7.0615,7.5678,7.6464,8.3869,5.491,8.9829,8.8211,6.8012,5.5206,9.5775,7.2665,6.3335,6.5967,8.5253,7.5774,7.4376,4.5256,5.9826,6.6126,10.0458,8.7329,8.1036,9.1787,7.7317,6.3404,8.9188,4.2111,6.3172,6.6783,6.0151,4.795,7.4341,9.9398,8.0608,9.5989,9.1162,10.5593,6.2274,7.8843,6.3822,5.8443,7.2228,7.5096,7.381,4.9913,7.5873,7.4923,4.9677,11.1826
TRINITY_DN36651_c0_g1_i1|m.66862,0,0,0,0,1.4904,0,0,1.4279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3687,0,0,0,0,0,0,0,0,0,1.3599,0,0,0,1.4834,0,0,1.3984,0,1.3876,0,0,0,0,0,0,0,0,0,0,0,2.2723,0,1.0746,0,0,1.2486,0,0,0,0,1.1347,0,0,0
TRINITY_DN36666_c3_g1_i1|m.66922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4403,0,6.2141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1917,5.1545,0,0,4.8463,0,0,5.1321,5.2181,0,0,0,5.0924,0
TRINITY_DN36666_c3_g1_i2|m.66923,0,3.1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9653,0,0,3.1647,0,0,0,0,0,0,0,0,2.8274,0,0,2.8747,0,0,0,0,0,0,0,0,0,0,2.9245,0,0,2.9441,0,0,0,0,0,0,2.8073,0,0,3.1253,2.7954,0,0,2.8438,0,0,0,0,0,0,0,2.4473,0,3.0499,0,0,0,2.7332
